dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.398	0.799845	0.003	0.221	2.177	2.401
Amazon_employee_access	0.942173	10.249	0.799994	0.004	0.136	10.113	10.253
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.022	0.799980	0.003	0.034	0.988	1.025
BNG(breast-w)	0.986157	16.449	0.799980	0.004	0.238	16.211	16.453
BNG(cmc)	0.575769	31.238	0.799986	0.004	0.304	30.933	31.242
BNG(tic-tac-toe)	0.787783	17.017	0.799980	0.004	0.266	16.750	17.021
Bank_Customer_Churn_Dataset	0.871000	1.999	0.800000	0.002	0.076	1.923	2.002
Basketball_c	0.694030	0.257	0.800000	0.002	0.044	0.213	0.260
Cardiovascular-Disease-dataset	0.730071	49.402	0.800000	0.006	0.398	49.004	49.408
Click_prediction_small	0.832290	6.038	0.799990	0.003	0.075	5.963	6.041
Credit_c	0.706700	41.880	0.801311	0.006	0.789	41.091	41.885
Customer_Personality_Analysis	0.892857	0.492	0.800000	0.002	0.045	0.447	0.494
Diabetic_Retinopathy_Debrecen	0.761905	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.673636	2.136	0.799982	0.002	0.061	2.074	2.138
Employee	0.851772	0.704	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.743291	2.558	0.799919	0.003	0.123	2.435	2.560
Firm-Teacher_Clave-Direction_Classification	0.767593	2.420	0.800000	0.003	0.101	2.318	2.422
Fitness_Club_c	0.798658	0.184	0.799596	0.002	0.013	0.171	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.335	0.800000	0.003	0.035	0.300	0.337
Gender_Gap_in_Spanish_WP	0.598947	0.841	0.799831	0.002	0.036	0.805	0.843
GesturePhaseSegmentationProcessed	0.662278	2.988	0.799959	0.003	0.163	2.824	2.991
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.816	0.797432	0.003	0.059	1.757	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.406	0.800000	0.002	0.051	0.355	0.408
INNHotelsGroup	0.866850	15.886	0.800000	0.004	0.301	15.585	15.890
Indian_pines	0.929470	11.367	0.799978	0.007	0.972	10.395	11.374
JapaneseVowels	0.995484	2.189	0.799920	0.003	0.080	2.109	2.193
KDDCup09_upselling	0.787524	1.802	0.799922	0.003	0.140	1.662	1.805
MIC	0.906061	1.078	0.799879	0.003	0.162	0.916	1.081
MagicTelescope	0.876972	4.815	0.800000	0.003	0.109	4.705	4.818
Marketing_Campaign	0.886161	0.511	0.800000	0.003	0.051	0.460	0.514
Mobile_Price_Classification	0.962500	0.413	0.800000	0.002	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.831140	0.296	0.799824	0.003	0.019	0.277	0.299
PhishingWebsites	0.968792	3.218	0.800000	0.003	0.157	3.061	3.221
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.302	0.361
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.889952	0.352	0.799617	0.002	0.054	0.298	0.354
Pumpkin_Seeds	0.880000	0.400	0.800000	0.003	0.026	0.374	0.402
QSAR_biodegradation	0.876777	0.378	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.972350	97.574	0.800000	0.006	0.677	96.897	97.580
Satellite	0.993137	1.488	0.800000	0.003	0.112	1.375	1.490
Telecom_Churn_Dataset	0.953523	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.509158	2.696	0.799853	0.006	0.120	2.576	2.702
Water_Quality_and_Potability	0.650915	0.495	0.799756	0.003	0.024	0.471	0.498
Wilt	0.991710	0.483	0.799834	0.002	0.020	0.463	0.485
abalone	0.633971	0.638	0.799856	0.002	0.026	0.611	0.639
ada	0.848193	1.389	0.799855	0.003	0.108	1.281	1.392
ada_agnostic	0.837897	1.529	0.799868	0.003	0.105	1.424	1.532
ada_prior	0.833520	0.825	0.799955	0.003	0.039	0.786	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.261	0.800000	0.002	0.017	0.244	0.264
allbp	0.976159	0.922	0.799841	0.003	0.062	0.860	0.924
allrep	0.972185	0.919	0.799841	0.003	0.059	0.861	0.922
analcatdata_authorship	0.994083	0.455	0.799049	0.003	0.094	0.360	0.457
artificial-characters	0.694716	1.900	0.799961	0.003	0.046	1.854	1.902
autoUniv-au4-2500	0.508000	1.535	0.800000	0.003	0.201	1.333	1.538
autoUniv-au7-1100	0.381818	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.900254	23.334	0.799982	0.004	0.378	22.957	23.339
banknote_authentication	0.549091	0.098	0.799563	0.002	0.010	0.088	0.101
baseball	0.947761	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.843931	0.369	0.799769	0.003	0.036	0.333	0.372
churn	0.935000	1.078	0.800000	0.003	0.062	1.015	1.080
cmc	0.586441	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.971408	3.978	0.799971	0.004	0.341	3.636	3.982
contraceptive_method_choice	0.613559	0.231	0.799728	0.002	0.017	0.215	0.234
credit	0.774155	3.972	0.799988	0.003	0.092	3.879	3.975
default_of_credit_card_clients	0.823000	12.370	0.800000	0.004	0.386	11.984	12.374
delta_ailerons	0.947405	0.769	0.799972	0.003	0.031	0.738	0.772
dis	0.985430	0.925	0.799841	0.003	0.062	0.863	0.928
dna	0.916928	3.268	0.799749	0.004	0.357	2.911	3.272
drug_consumption	0.403183	0.307	0.799894	0.003	0.023	0.284	0.309
dry_bean_dataset	0.927286	3.325	0.799941	0.003	0.121	3.204	3.328
eeg-eye-state	0.958278	3.722	0.800000	0.004	0.130	3.592	3.726
electricity	0.823348	21.540	0.799987	0.004	0.253	21.286	21.544
estimation_of_obesity_levels	0.976359	0.394	0.799621	0.002	0.030	0.364	0.396
eye_movements	0.580896	3.012	0.799927	0.003	0.161	2.851	3.015
eye_movements_bin	0.593955	1.769	0.799947	0.003	0.100	1.669	1.771
first-order-theorem-proving	0.621732	2.236	0.799935	0.003	0.176	2.060	2.239
gas-drift	0.995327	11.166	0.800000	0.006	0.998	10.168	11.172
gina_agnostic	0.783862	23.556	0.799885	0.010	2.528	21.028	23.566
golf_play_dataset_extended	0.926941	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.717000	2.551	0.800000	0.003	0.115	2.437	2.555
house_16H	0.885100	3.304	0.799970	0.003	0.119	3.185	3.308
htru	0.979050	4.275	0.799978	0.004	0.082	4.193	4.278
ibm-employee-performance	0.993197	0.406	0.800000	0.003	0.051	0.354	0.408
in_vehicle_coupon_recommendation	0.675530	3.055	0.800729	0.003	0.132	2.923	3.058
internet_firewall	0.920806	42.386	0.799991	0.004	0.170	42.216	42.390
jm1	0.816261	2.680	0.800000	0.003	0.117	2.563	2.683
jungle_chess_2pcs_raw_endgame_complete	0.847278	20.906	0.799996	0.004	0.184	20.722	20.910
kdd_ipums_la_97-small	0.872832	1.110	0.799923	0.003	0.061	1.049	1.113
kr-vs-k	0.600143	27.109	0.799971	0.003	0.128	26.981	27.111
kropt	0.606379	29.206	0.799971	0.004	0.116	29.090	29.209
led24	0.739062	0.722	0.800000	0.002	0.057	0.666	0.725
led7	0.735938	0.452	0.800000	0.003	0.020	0.432	0.455
letter	0.974500	19.825	0.800000	0.004	0.182	19.643	19.829
mammography	0.990165	1.538	0.799964	0.003	0.043	1.495	1.540
maternal_health_risk	0.832512	0.168	0.799803	0.002	0.012	0.156	0.170
mfeat-factors	0.975000	2.511	0.800000	0.004	0.362	2.149	2.515
