dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.316	0.799845	0.003	0.219	2.097	2.319
Amazon_employee_access	0.942173	10.255	0.799994	0.004	0.138	10.118	10.259
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.033	0.799980	0.002	0.044	0.989	1.036
BNG(breast-w)	0.985268	16.596	0.799980	0.004	0.244	16.353	16.600
BNG(cmc)	0.571248	31.680	0.799986	0.005	0.303	31.378	31.685
BNG(tic-tac-toe)	0.782957	16.613	0.799980	0.004	0.239	16.374	16.617
Bank_Customer_Churn_Dataset	0.866000	2.003	0.800000	0.003	0.070	1.933	2.005
Basketball_c	0.705224	0.248	0.800000	0.002	0.034	0.214	0.250
Cardiovascular-Disease-dataset	0.728571	49.835	0.800000	0.006	0.397	49.438	49.841
Click_prediction_small	0.831539	6.085	0.799990	0.003	0.080	6.005	6.088
Credit_c	0.705045	42.529	0.801311	0.006	0.796	41.733	42.535
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.002	0.046	0.444	0.493
Diabetic_Retinopathy_Debrecen	0.735931	0.263	0.799305	0.002	0.030	0.233	0.266
E-CommereShippingData	0.670000	2.110	0.799982	0.003	0.063	2.047	2.112
Employee	0.851772	0.706	0.799914	0.003	0.025	0.681	0.708
FICO-HELOC-cleaned	0.740253	2.549	0.799919	0.003	0.130	2.419	2.552
Firm-Teacher_Clave-Direction_Classification	0.745370	2.433	0.800000	0.003	0.106	2.328	2.436
Fitness_Club_c	0.798658	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.575000	0.336	0.800000	0.003	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.595789	0.843	0.799831	0.003	0.037	0.807	0.846
GesturePhaseSegmentationProcessed	0.631899	3.009	0.799959	0.003	0.180	2.830	3.013
HR_Analytics_Job_Change_of_Data_Scientists	0.850055	1.819	0.797432	0.003	0.059	1.760	1.822
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.409	0.800000	0.002	0.052	0.357	0.411
INNHotelsGroup	0.863680	15.626	0.800000	0.004	0.302	15.324	15.630
Indian_pines	0.922909	11.264	0.799978	0.007	0.968	10.296	11.272
JapaneseVowels	0.993477	2.200	0.799920	0.003	0.085	2.116	2.203
KDDCup09_upselling	0.779727	1.813	0.799922	0.003	0.149	1.664	1.816
MIC	0.918182	1.075	0.799879	0.003	0.160	0.915	1.078
MagicTelescope	0.874080	4.778	0.800000	0.003	0.112	4.666	4.781
Marketing_Campaign	0.895089	0.510	0.800000	0.002	0.051	0.459	0.512
Mobile_Price_Classification	0.967500	0.414	0.800000	0.002	0.040	0.374	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.298	0.799824	0.003	0.019	0.279	0.301
PhishingWebsites	0.972411	3.184	0.800000	0.003	0.144	3.039	3.187
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.300	0.360
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.054	0.296	0.353
Pumpkin_Seeds	0.874000	0.403	0.800000	0.002	0.027	0.376	0.405
QSAR_biodegradation	0.872038	0.377	0.799810	0.003	0.061	0.316	0.380
SDSS17	0.970900	101.229	0.800000	0.006	0.722	100.507	101.235
Satellite	0.993137	1.481	0.800000	0.003	0.105	1.377	1.484
Telecom_Churn_Dataset	0.943028	0.654	0.799880	0.002	0.041	0.613	0.656
