dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.569	0.799845	0.003	0.214	2.354	2.571
Amazon_employee_access	0.942173	10.278	0.799994	0.003	0.141	10.137	10.282
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.018	0.799980	0.002	0.037	0.981	1.020
BNG(breast-w)	0.986411	16.556	0.799980	0.004	0.235	16.320	16.560
BNG(cmc)	0.573418	31.082	0.799986	0.005	0.311	30.771	31.087
BNG(tic-tac-toe)	0.792228	16.678	0.799980	0.005	0.238	16.440	16.683
Bank_Customer_Churn_Dataset	0.869500	2.003	0.800000	0.003	0.070	1.933	2.006
Basketball_c	0.701493	0.247	0.800000	0.003	0.033	0.214	0.250
Cardiovascular-Disease-dataset	0.730429	50.766	0.800000	0.005	0.393	50.373	50.772
Click_prediction_small	0.832165	5.910	0.799990	0.002	0.076	5.835	5.913
Credit_c	0.707279	42.270	0.801311	0.006	0.789	41.481	42.276
Customer_Personality_Analysis	0.892857	0.496	0.800000	0.012	0.048	0.448	0.507
Diabetic_Retinopathy_Debrecen	0.761905	0.266	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.672273	2.160	0.799982	0.003	0.065	2.095	2.163
Employee	0.848550	0.711	0.799914	0.003	0.027	0.684	0.714
FICO-HELOC-cleaned	0.745316	2.585	0.799919	0.003	0.135	2.449	2.588
Firm-Teacher_Clave-Direction_Classification	0.755556	2.391	0.800000	0.003	0.099	2.292	2.394
Fitness_Club_c	0.798658	0.188	0.799596	0.002	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.337	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.339	0.800000	0.004	0.036	0.303	0.343
Gender_Gap_in_Spanish_WP	0.601053	0.846	0.799831	0.002	0.038	0.808	0.849
GesturePhaseSegmentationProcessed	0.652152	2.981	0.799959	0.004	0.168	2.813	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.836	0.797432	0.003	0.064	1.772	1.839
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.413	0.800000	0.002	0.052	0.361	0.415
INNHotelsGroup	0.866161	15.955	0.800000	0.004	0.304	15.652	15.959
Indian_pines	0.933297	11.502	0.799978	0.008	1.036	10.466	11.510
JapaneseVowels	0.995484	2.173	0.799920	0.003	0.080	2.093	2.176
KDDCup09_upselling	0.785575	1.804	0.799922	0.003	0.141	1.662	1.807
MIC	0.903030	1.068	0.799879	0.003	0.156	0.913	1.071
MagicTelescope	0.877497	4.738	0.800000	0.003	0.110	4.628	4.742
Marketing_Campaign	0.886161	0.509	0.800000	0.003	0.049	0.460	0.512
Mobile_Price_Classification	0.970000	0.415	0.800000	0.002	0.040	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.002	0.019	0.277	0.298
PhishingWebsites	0.966983	3.181	0.800000	0.003	0.143	3.038	3.184
PieChart3	0.875000	0.356	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.753247	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.875598	0.350	0.799617	0.002	0.053	0.297	0.352
Pumpkin_Seeds	0.878000	0.401	0.800000	0.002	0.026	0.375	0.403
QSAR_biodegradation	0.881517	0.377	0.799810	0.003	0.060	0.316	0.379
SDSS17	0.972550	98.560	0.800000	0.006	0.671	97.888	98.565
Satellite	0.993137	1.538	0.800000	0.003	0.103	1.435	1.540
Telecom_Churn_Dataset	0.952024	0.658	0.799880	0.006	0.042	0.616	0.664
UJI_Pen_Characters	0.498168	2.824	0.799853	0.002	0.121	2.703	2.826
Water_Quality_and_Potability	0.649390	0.490	0.799756	0.002	0.022	0.468	0.493
Wilt	0.991710	0.477	0.799834	0.003	0.018	0.459	0.480
abalone	0.639952	0.636	0.799856	0.002	0.026	0.610	0.639
ada	0.849398	1.393	0.799855	0.003	0.108	1.285	1.396
ada_agnostic	0.835706	1.529	0.799868	0.006	0.105	1.424	1.534
ada_prior	0.834637	0.824	0.799955	0.003	0.039	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.974834	0.924	0.799841	0.002	0.061	0.863	0.927
allrep	0.973510	0.917	0.799841	0.003	0.058	0.860	0.920
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.096	0.364	0.462
artificial-characters	0.692270	1.888	0.799961	0.003	0.046	1.842	1.891
autoUniv-au4-2500	0.502000	1.535	0.800000	0.003	0.199	1.336	1.538
autoUniv-au7-1100	0.368182	0.202	0.800000	0.002	0.019	0.183	0.204
